Date,Open,High,Low,Close
28-May-2013,,,,2885.20,
29-May-2013,,,,2860.95,
30-May-2013,,,,2859.32,
31-May-2013,,,,2781.26,
3-June-2013,,,,2763.08,
4-June-2013,,,,2740.45,
5-June-2013,,,,2735.93,
6-June-2013,,,,2751.91,
7-June-2013,,,,2724.95,
10-June-2013,,,,2707.21,
11-June-2013,,,,2646.97,
12-June-2013,,,,2637.60,
13-June-2013,,,,2604.44,
14-June-2013,,,,2658.85,
17-June-2013,,,,2675.16,
18-June-2013,,,,2649.58,
19-June-2013,,,,2662.97,
20-June-2013,,,,2562.78,
21-June-2013,,,,2548.10,
24-June-2013,,,,2512.59,
25-June-2013,,,,2512.20,
26-June-2013,,,,2488.22,
27-June-2013,,,,2525.00,
28-June-2013,,,,2607.51,
1-July-2013,,,,2639.31,
2-July-2013,,,,2619.69,
3-July-2013,,,,2553.52,
4-July-2013,,,,2558.58,
5-July-2013,,,,2566.21,
8-July-2013,,,,2530.80,
9-July-2013,,,,2561.58,
10-July-2013,,,,2548.08,
11-July-2013,,,,2605.09,
12-July-2013,,,,2614.57,
15-July-2013,,,,2632.09,
16-July-2013,,,,2513.91,
17-July-2013,,,,2470.79,
18-July-2013,,,,2510.46,
19-July-2013,,,,2464.89,
22-July-2013,,,,2496.39,
23-July-2013,,,,2521.71,
24-July-2013,,,,2415.83,
25-July-2013,,,,2392.78,
26-July-2013,,,,2365.88,
29-July-2013,,,,2338.79,
30-July-2013,,,,2315.42,
31-July-2013,,,,2279.70,
1-August-2013,,,,2296.59,
2-August-2013,,,,2268.08,
5-August-2013,,,,2284.66,
6-August-2013,,,,2188.20,
7-August-2013,,,,2189.23,
8-August-2013,,,,2209.55,
12-August-2013,,,,2214.37,
13-August-2013,,,,2274.35,
14-August-2013,,,,2274.47,
16-August-2013,,,,2156.34,
19-August-2013,,,,2100.72,
20-August-2013,,,,2104.99,
21-August-2013,,,,2119.07,
22-August-2013,,,,2121.26,
23-August-2013,,,,2152.16,
26-August-2013,,,,2137.91,
27-August-2013,,,,2014.10,
28-August-2013,,,,1977.01,
29-August-2013,,,,2026.58,
30-August-2013,,,,2061.89,
2-September-2013,,,,2088.89,
3-September-2013,,,,1992.71,
4-September-2013,,,,2027.77,
5-September-2013,,,,2179.88,
6-September-2013,,,,2233.38,
10-September-2013,,,,2300.20,
11-September-2013,,,,2335.51,
12-September-2013,,,,2306.10,
13-September-2013,,,,2307.63,
16-September-2013,,,,2335.79,
17-September-2013,,,,2315.90,
18-September-2013,,,,2337.54,
19-September-2013,,,,2477.68,
20-September-2013,,,,2391.68,
23-September-2013,,,,2298.13,
24-September-2013,,,,2298.69,
25-September-2013,,,,2278.09,
26-September-2013,,,,2284.43,
27-September-2013,,,,2250.04,
30-September-2013,,,,2195.75,
1-October-2013,,,,2247.31,
3-October-2013,,,,2313.36,
4-October-2013,,,,2307.46,
7-October-2013,,,,2294.13,
8-October-2013,,,,2299.27,
9-October-2013,,,,2339.67,
10-October-2013,,,,2338.24,
11-October-2013,,,,2385.53,
14-October-2013,,,,2394.57,
15-October-2013,,,,2345.58,
17-October-2013,,,,2331.78,
18-October-2013,,,,2410.24,
21-October-2013,,,,2427.59,
22-October-2013,,,,2426.10,
23-October-2013,,,,2431.37,
24-October-2013,,,,2439.57,
25-October-2013,,,,2432.25,
28-October-2013,,,,2414.69,
29-October-2013,,,,2501.14,
30-October-2013,,,,2509.58,
31-October-2013,,,,2553.13,
1-November-2013,,,,2591.45,
5-November-2013,,,,2582.83,
6-November-2013,,,,2542.10,
7-November-2013,,,,2497.00,
8-November-2013,,,,2459.30,
11-November-2013,,,,2428.73,
12-November-2013,,,,2396.69,
13-November-2013,,,,2380.45,
14-November-2013,,,,2430.99,
18-November-2013,,,,2500.41,
19-November-2013,,,,2508.33,
20-November-2013,,,,2471.46,
21-November-2013,,,,2406.57,
22-November-2013,,,,2412.09,
25-November-2013,,,,2485.80,
26-November-2013,,,,2452.14,
27-November-2013,,,,2449.95,
28-November-2013,,,,2455.69,
29-November-2013,,,,2502.74,
2-December-2013,,,,2527.17,
3-December-2013,,,,2518.14,
4-December-2013,,,,2496.37,
5-December-2013,,,,2582.53,
6-December-2013,,,,2583.81,
9-December-2013,,,,2640.80,
10-December-2013,,,,2597.15,
11-December-2013,,,,2591.83,
12-December-2013,,,,2569.15,
13-December-2013,,,,2512.26,
16-December-2013,,,,2509.09,
17-December-2013,,,,2477.59,
18-December-2013,,,,2519.34,
19-December-2013,,,,2462.90,
20-December-2013,,,,2516.14,
23-December-2013,,,,2531.83,
24-December-2013,,,,2523.02,
26-December-2013,,,,2531.93,
27-December-2013,,,,2546.14,
30-December-2013,,,,2537.21,
31-December-2013,,,,2546.99,
1-January-2014,,,,2549.58,
2-January-2014,,,,2506.15,
3-January-2014,,,,2508.60,
6-January-2014,,,,2491.45,
7-January-2014,,,,2483.75,
8-January-2014,,,,2492.68,
9-January-2014,,,,2474.93,
10-January-2014,,,,2443.54,
13-January-2014,,,,2486.90,
14-January-2014,,,,2476.56,
15-January-2014,,,,2519.71,
16-January-2014,,,,2519.70,
17-January-2014,,,,2477.10,
20-January-2014,,,,2488.92,
21-January-2014,,,,2515.19,
22-January-2014,,,,2520.57,
23-January-2014,,,,2524.83,
24-January-2014,,,,2480.43,
27-January-2014,,,,2395.97,
28-January-2014,,,,2394.29,
29-January-2014,,,,2379.02,
30-January-2014,,,,2334.28,
31-January-2014,,,,2343.65,
3-February-2014,,,,2306.05,
4-February-2014,,,,2321.81,
5-February-2014,,,,2329.18,
6-February-2014,,,,2327.49,
7-February-2014,,,,2339.40,
10-February-2014,,,,2323.17,
11-February-2014,,,,2333.51,
12-February-2014,,,,2352.29,
13-February-2014,,,,2304.39,
14-February-2014,,,,2316.01,
17-February-2014,,,,2340.00,
18-February-2014,,,,2390.65,
19-February-2014,,,,2396.41,
20-February-2014,,,,2361.94,
21-February-2014,,,,2383.45,
24-February-2014,,,,2409.59,
25-February-2014,,,,2410.63,
26-February-2014,,,,2421.49,
28-February-2014,,,,2428.85,
3-March-2014,,,,2408.57,
4-March-2014,,,,2459.77,
5-March-2014,,,,2492.01,
6-March-2014,,,,2532.82,
7-March-2014,,,,2627.80,
10-March-2014,,,,2672.62,
11-March-2014,,,,2664.30,
12-March-2014,,,,2658.91,
13-March-2014,,,,2679.90,
14-March-2014,,,,2661.16,
18-March-2014,,,,2673.33,
19-March-2014,,,,2691.92,
20-March-2014,,,,2651.12,
21-March-2014,,,,2658.02,
24-March-2014,,,,2719.45,
25-March-2014,,,,2734.24,
26-March-2014,,,,2747.52,
27-March-2014,,,,2773.21,
28-March-2014,,,,2808.01,
31-March-2014,,,,2815.07,
1-April-2014,,,,2794.62,
2-April-2014,,,,2832.12,
3-April-2014,,,,2806.46,
4-April-2014,,,,2799.69,
7-April-2014,,,,2790.07,
9-April-2014,,,,2879.28,
10-April-2014,,,,2889.23,
11-April-2014,,,,2866.09,
15-April-2014,,,,2806.87,
16-April-2014,,,,2789.00,
17-April-2014,,,,2835.87,
21-April-2014,,,,2865.84,
22-April-2014,,,,2868.26,
23-April-2014,,,,2890.44,
25-April-2014,,,,2886.47,
28-April-2014,,,,2889.60,
29-April-2014,,,,2862.31,
30-April-2014,,,,2853.89,
2-May-2014,,,,2860.19,
5-May-2014,,,,2855.66,
6-May-2014,,,,2863.30,
7-May-2014,,,,2843.46,
8-May-2014,,,,2852.77,
9-May-2014,,,,2987.11,
12-May-2014,,,,3045.91,
13-May-2014,,,,3078.12,
14-May-2014,,,,3087.40,
15-May-2014,,,,3093.29,
16-May-2014,,,,3193.38,
19-May-2014,,,,3308.90,
20-May-2014,,,,3309.19,
21-May-2014,,,,3292.42,
22-May-2014,,,,3317.14,
23-May-2014,,,,3381.47,
26-May-2014,,,,3345.49,
27-May-2014,,,,3311.46,
28-May-2014,,,,3327.30,
29-May-2014,,,,3300.04,
30-May-2014,,,,3248.59,
2-June-2014,,,,3352.64,
3-June-2014,,,,3358.22,
4-June-2014,,,,3379.08,
5-June-2014,,,,3384.84,
6-June-2014,,,,3449.33,
9-June-2014,,,,3470.23,
10-June-2014,,,,3446.94,
11-June-2014,,,,3430.99,
12-June-2014,,,,3447.27,
13-June-2014,,,,3370.51,
16-June-2014,,,,3354.79,
17-June-2014,,,,3416.70,
18-June-2014,,,,3381.83,
19-June-2014,,,,3362.07,
20-June-2014,,,,3349.74,
23-June-2014,,,,3362.27,
24-June-2014,,,,3419.02,
25-June-2014,,,,3415.03,
26-June-2014,,,,3376.90,
27-June-2014,,,,3365.56,
30-June-2014,,,,3430.07,
1-July-2014,,,,3436.28,
2-July-2014,,,,3482.50,
3-July-2014,,,,3472.83,
4-July-2014,,,,3495.50,
7-July-2014,,,,3482.15,
8-July-2014,,,,3401.87,
9-July-2014,,,,3375.89,
10-July-2014,,,,3382.53,
11-July-2014,,,,3275.34,
14-July-2014,,,,3281.73,
15-July-2014,,,,3350.61,
16-July-2014,,,,3410.24,
17-July-2014,,,,3411.29,
18-July-2014,,,,3429.35,
21-July-2014,,,,3447.75,
22-July-2014,,,,3470.02,
23-July-2014,,,,3467.39,
24-July-2014,,,,3476.57,
25-July-2014,,,,3445.76,
28-July-2014,,,,3428.69,
30-July-2014,,,,3475.25,
31-July-2014,,,,3437.45,
1-August-2014,,,,3398.65,
4-August-2014,,,,3413.54,
5-August-2014,,,,3432.66,
6-August-2014,,,,3381.33,
7-August-2014,,,,3372.62,
8-August-2014,,,,3324.30,
11-August-2014,,,,3357.99,
12-August-2014,,,,3424.23,
13-August-2014,,,,3398.21,
14-August-2014,,,,3419.06,
18-August-2014,,,,3473.31,
19-August-2014,,,,3479.72,
20-August-2014,,,,3464.26,
21-August-2014,,,,3491.06,
22-August-2014,,,,3505.84,
25-August-2014,,,,3480.09,
26-August-2014,,,,3473.32,
27-August-2014,,,,3487.89,
28-August-2014,,,,3491.24,
1-September-2014,,,,3536.99,
2-September-2014,,,,3557.95,
3-September-2014,,,,3553.89,
4-September-2014,,,,3549.37,
5-September-2014,,,,3529.15,
8-September-2014,,,,3563.12,
9-September-2014,,,,3560.50,
10-September-2014,,,,3550.92,
11-September-2014,,,,3571.42,
12-September-2014,,,,3586.40,
15-September-2014,,,,3567.43,
16-September-2014,,,,3486.43,
17-September-2014,,,,3488.37,
18-September-2014,,,,3565.41,
19-September-2014,,,,3570.17,
22-September-2014,,,,3578.94,
23-September-2014,,,,3522.72,
24-September-2014,,,,3484.93,
25-September-2014,,,,3405.30,
26-September-2014,,,,3449.34,
29-September-2014,,,,3428.89,
30-September-2014,,,,3426.53,
1-October-2014,,,,3412.97,
7-October-2014,,,,3365.25,
8-October-2014,,,,3386.67,
9-October-2014,,,,3470.05,
10-October-2014,,,,3403.49,
13-October-2014,,,,3441.57,
14-October-2014,,,,3451.33,
16-October-2014,,,,3396.20,
17-October-2014,,,,3467.27,
20-October-2014,,,,3527.83,
21-October-2014,,,,3566.75,
22-October-2014,,,,3581.66,
23-October-2014,,,,3595.09,
27-October-2014,,,,3606.37,
28-October-2014,,,,3628.78,
29-October-2014,,,,3622.76,
30-October-2014,,,,3655.89,
31-October-2014,,,,3736.05,
3-November-2014,,,,3760.43,
5-November-2014,,,,3788.71,
7-November-2014,,,,3789.00,
10-November-2014,,,,3781.66,
11-November-2014,,,,3818.39,
12-November-2014,,,,3863.89,
13-November-2014,,,,3832.75,
14-November-2014,,,,3853.05,
17-November-2014,,,,3877.83,
18-November-2014,,,,3877.90,
19-November-2014,,,,3862.55,
20-November-2014,,,,3872.19,
21-November-2014,,,,3940.06,
24-November-2014,,,,3969.50,
25-November-2014,,,,3924.65,
26-November-2014,,,,3927.10,
27-November-2014,,,,3934.72,
28-November-2014,,,,4029.58,
1-December-2014,,,,4018.38,
2-December-2014,,,,4022.13,
3-December-2014,,,,4036.19,
4-December-2014,,,,4060.72,
5-December-2014,,,,4055.82,
8-December-2014,,,,4015.28,
9-December-2014,,,,3963.10,
10-December-2014,,,,4006.24,
11-December-2014,,,,3989.94,
12-December-2014,,,,3948.72,
15-December-2014,,,,3987.69,
16-December-2014,,,,3860.56,
17-December-2014,,,,3865.31,
18-December-2014,,,,3955.97,
19-December-2014,,,,3981.62,
22-December-2014,,,,4045.85,
23-December-2014,,,,4009.89,
24-December-2014,,,,3987.65,
26-December-2014,,,,4005.09,
29-December-2014,,,,4009.94,
30-December-2014,,,,4038.68,
31-December-2014,,,,4057.22,
1-January-2015,,,,4059.32,
2-January-2015,,,,4134.84,
5-January-2015,,,,4119.42,
6-January-2015,,,,3980.57,
7-January-2015,,,,3961.67,
8-January-2015,,,,4042.76,
9-January-2015,,,,4025.84,
12-January-2015,,,,4061.33,
13-January-2015,,,,4040.74,
14-January-2015,,,,4024.86,
15-January-2015,,,,4181.95,
16-January-2015,,,,4180.95,
19-January-2015,,,,4201.21,
20-January-2015,,,,4290.06,
21-January-2015,,,,4315.03,
22-January-2015,,,,4321.18,
23-January-2015,,,,4343.28,
27-January-2015,,,,4433.36,
28-January-2015,,,,4443.43,
29-January-2015,,,,4417.54,
30-January-2015,,,,4297.22,
2-February-2015,,,,4314.01,
3-February-2015,,,,4216.55,
4-February-2015,,,,4178.29,
5-February-2015,,,,4162.86,
6-February-2015,,,,4136.50,
9-February-2015,,,,4063.36,
10-February-2015,,,,4103.94,
11-February-2015,,,,4139.54,
12-February-2015,,,,4182.58,
13-February-2015,,,,4230.71,
16-February-2015,,,,4213.48,
18-February-2015,,,,4251.02,
19-February-2015,,,,4245.28,
20-February-2015,,,,4220.74,
23-February-2015,,,,4179.14,
24-February-2015,,,,4172.07,
25-February-2015,,,,4169.88,
26-February-2015,,,,4142.58,
27-February-2015,,,,4232.07,
28-February-2015,,,,4315.00,
2-March-2015,,,,4379.03,
3-March-2015,,,,4397.16,
4-March-2015,,,,4337.71,
5-March-2015,,,,4368.46,
9-March-2015,,,,4252.42,
10-March-2015,,,,4206.42,
11-March-2015,,,,4202.38,
12-March-2015,,,,4228.76,
13-March-2015,,,,4159.43,
16-March-2015,,,,4150.24,
17-March-2015,,,,4203.05,
18-March-2015,,,,4209.06,
19-March-2015,,,,4159.79,
20-March-2015,,,,4131.41,
23-March-2015,,,,4105.64,
24-March-2015,,,,4094.97,
25-March-2015,,,,4081.44,
26-March-2015,,,,3966.53,
27-March-2015,,,,3981.25,
30-March-2015,,,,4063.91,
31-March-2015,,,,4043.61,
1-April-2015,,,,4131.90,
6-April-2015,,,,4130.54,
7-April-2015,,,,4112.37,
8-April-2015,,,,4091.35,
9-April-2015,,,,4168.26,
10-April-2015,,,,4153.45,
13-April-2015,,,,4161.49,
15-April-2015,,,,4138.65,
16-April-2015,,,,4122.00,
17-April-2015,,,,4072.23,
20-April-2015,,,,4006.77,
21-April-2015,,,,4001.94,
22-April-2015,,,,4033.89,
23-April-2015,,,,4030.63,
24-April-2015,,,,3969.72,
27-April-2015,,,,3901.59,
28-April-2015,,,,3985.16,
29-April-2015,,,,3985.56,
30-April-2015,,,,3972.55,
4-May-2015,,,,4014.38,
5-May-2015,,,,3998.08,
6-May-2015,,,,3870.92,
7-May-2015,,,,3787.95,
8-May-2015,,,,3878.73,
11-May-2015,,,,3966.96,
12-May-2015,,,,3855.45,
13-May-2015,,,,3946.15,
14-May-2015,,,,3949.75,
15-May-2015,,,,3973.29,
18-May-2015,,,,4023.25,
19-May-2015,,,,4006.82,
20-May-2015,,,,4044.52,
21-May-2015,,,,4032.16,
22-May-2015,,,,4041.54,
25-May-2015,,,,4004.79,
26-May-2015,,,,3993.76,
27-May-2015,,,,4028.10,
28-May-2015,,,,4010.85,
29-May-2015,,,,4056.78,
1-June-2015,,,,4047.62,
2-June-2015,,,,3916.86,
3-June-2015,,,,3871.12,
4-June-2015,,,,3877.96,
5-June-2015,,,,3845.89,
8-June-2015,,,,3805.82,
9-June-2015,,,,3817.23,
10-June-2015,,,,3854.01,
11-June-2015,,,,3771.62,
12-June-2015,,,,3814.82,
15-June-2015,,,,3820.36,
16-June-2015,,,,3837.48,
17-June-2015,,,,3843.61,
18-June-2015,,,,3878.97,
19-June-2015,,,,3920.19,
22-June-2015,,,,4017.15,
23-June-2015,,,,4036.50,
24-June-2015,,,,4023.35,
25-June-2015,,,,4062.12,
26-June-2015,,,,4029.18,
29-June-2015,,,,4001.80,
30-June-2015,,,,4017.11,
1-July-2015,,,,4066.96,
2-July-2015,,,,4068.06,
3-July-2015,,,,4108.73,
6-July-2015,,,,4129.83,
7-July-2015,,,,4140.24,
8-July-2015,,,,4055.91,
9-July-2015,,,,4054.78,
10-July-2015,,,,4089.72,
13-July-2015,,,,4141.27,
14-July-2015,,,,4122.24,
15-July-2015,,,,4138.59,
16-July-2015,,,,4203.25,
17-July-2015,,,,4176.94,
20-July-2015,,,,4161.76,
21-July-2015,,,,4100.09,
22-July-2015,,,,4171.58,
23-July-2015,,,,4155.83,
24-July-2015,,,,4125.15,
27-July-2015,,,,4047.95,
28-July-2015,,,,4037.59,
29-July-2015,,,,4051.92,
30-July-2015,,,,4085.33,
31-July-2015,,,,4136.72,
3-August-2015,,,,4162.03,
4-August-2015,,,,4170.94,
5-August-2015,,,,4163.84,
6-August-2015,,,,4178.60,
7-August-2015,,,,4155.12,
10-August-2015,,,,4153.27,
11-August-2015,,,,4098.59,
12-August-2015,,,,3983.56,
13-August-2015,,,,3993.47,
14-August-2015,,,,4115.76,
17-August-2015,,,,4121.18,
18-August-2015,,,,4106.32,
19-August-2015,,,,4084.55,
20-August-2015,,,,4006.22,
21-August-2015,,,,3958.18,
24-August-2015,,,,3687.78,
25-August-2015,,,,3744.28,
26-August-2015,,,,3681.48,
27-August-2015,,,,3790.46,
28-August-2015,,,,3788.09,
31-August-2015,,,,3772.27,
1-September-2015,,,,3656.53,
2-September-2015,,,,3593.00,
3-September-2015,,,,3673.49,
4-September-2015,,,,3582.77,
7-September-2015,,,,3528.05,
8-September-2015,,,,3624.82,
9-September-2015,,,,3681.34,
10-September-2015,,,,3669.06,
11-September-2015,,,,3675.16,
14-September-2015,,,,3734.09,
15-September-2015,,,,3701.21,
16-September-2015,,,,3743.97,
18-September-2015,,,,3818.81,
21-September-2015,,,,3844.32,
22-September-2015,,,,3735.85,
23-September-2015,,,,3776.61,
24-September-2015,,,,3774.65,
28-September-2015,,,,3758.49,
29-September-2015,,,,3812.45,
30-September-2015,,,,3814.36,
1-October-2015,,,,3796.01,
5-October-2015,,,,3911.99,
6-October-2015,,,,3908.48,
7-October-2015,,,,3918.49,
8-October-2015,,,,3893.25,
9-October-2015,,,,3912.95,
12-October-2015,,,,3905.48,
13-October-2015,,,,3905.63,
14-October-2015,,,,3906.90,
15-October-2015,,,,3932.91,
16-October-2015,,,,3972.68,
19-October-2015,,,,3967.66,
20-October-2015,,,,3967.60,
21-October-2015,,,,3948.51,
23-October-2015,,,,3992.24,
26-October-2015,,,,3958.75,
27-October-2015,,,,3941.54,
28-October-2015,,,,3874.42,
29-October-2015,,,,3843.25,
30-October-2015,,,,3856.96,
2-November-2015,,,,3837.54,
3-November-2015,,,,3838.84,
4-November-2015,,,,3826.31,
5-November-2015,,,,3778.69,
6-November-2015,,,,3782.46,
9-November-2015,,,,3760.85,
10-November-2015,,,,3720.23,
11-November-2015,,,,3749.73,
13-November-2015,,,,3731.21,
16-November-2015,,,,3766.62,
17-November-2015,,,,3771.02,
18-November-2015,,,,3703.23,
19-November-2015,,,,3764.81,
20-November-2015,,,,3764.04,
23-November-2015,3782.02,3785.07,3747.76,3761.44,
24-November-2015,3757.12,3785.10,3749.98,3770.16,
26-November-2015,3773.64,3796.82,3770.98,3781.22,
27-November-2015,3786.10,3847.71,3782.98,3838.98,
30-November-2015,3841.05,3859.07,3833.24,3840.63,
1-December-2015,3847.47,3858.99,3835.51,3846.69,
2-December-2015,3852.16,3864.09,3805.80,3813.92,
3-December-2015,3818.29,3818.29,3783.84,3789.46,
4-December-2015,3778.97,3781.26,3733.36,3737.53,
7-December-2015,3748.92,3765.19,3745.18,3749.96,
8-December-2015,3745.15,3745.15,3706.01,3710.22,
9-December-2015,3710.30,3719.41,3668.36,3673.62,
10-December-2015,3682.58,3699.79,3663.99,3694.17,
11-December-2015,3694.28,3703.55,3613.14,3632.11,
14-December-2015,3614.59,3654.23,3606.80,3643.45,
15-December-2015,3646.29,3667.12,3618.20,3659.75,
16-December-2015,3680.19,3713.14,3666.98,3696.68,
17-December-2015,3713.24,3749.60,3697.94,3746.82,
18-December-2015,3746.84,3750.87,3711.70,3716.83,
21-December-2015,3722.62,3762.61,3714.92,3758.52,
22-December-2015,3761.58,3784.25,3708.39,3743.75,
23-December-2015,3757.34,3775.34,3753.83,3769.06,
24-December-2015,3773.75,3779.51,3745.22,3755.96,
28-December-2015,3761.00,3786.22,3760.95,3777.31,
29-December-2015,3781.30,3799.70,3776.61,3792.72,
30-December-2015,3796.80,3802.21,3780.09,3783.24,
31-December-2015,3788.72,3810.24,3782.99,3803.50,
1-January-2016,3806.20,3829.32,3788.16,3821.36,
4-January-2016,3816.41,3816.41,3722.23,3725.85,
5-January-2016,3750.67,3752.73,3707.41,3718.52,
6-January-2016,3722.09,3741.65,3691.27,3700.83,
7-January-2016,3675.56,3677.60,3605.59,3612.79,
8-January-2016,3631.83,3647.55,3622.89,3633.19,
11-January-2016,3609.79,3631.47,3568.00,3600.98,
12-January-2016,3609.85,3612.90,3540.79,3548.56,
13-January-2016,3563.92,3585.24,3495.13,3563.20,
14-January-2016,3529.17,3551.60,3482.84,3512.90,
15-January-2016,3519.84,3523.97,3420.79,3427.74,
18-January-2016,3421.27,3433.87,3366.35,3373.11,
19-January-2016,3386.17,3436.63,3385.43,3426.08,
20-January-2016,3400.67,3400.67,3323.37,3356.88,
21-January-2016,3377.73,3435.87,3351.56,3382.14,
22-January-2016,3407.52,3476.00,3405.15,3465.93,
25-January-2016,3493.22,3502.68,3477.47,3485.07,
27-January-2016,3506.46,3508.64,3466.10,3482.41,
28-January-2016,3479.57,3481.69,3445.79,3451.04,
29-January-2016,3410.14,3501.04,3408.58,3493.94,
1-February-2016,3512.46,3516.55,3460.83,3467.61,
2-February-2016,3469.52,3500.53,3413.86,3422.68,
3-February-2016,3396.59,3396.59,3366.58,3373.39,
4-February-2016,3394.84,3407.71,3361.80,3380.90,
5-February-2016,3381.57,3452.53,3381.39,3444.16,
8-February-2016,3452.26,3479.98,3401.24,3417.18,
9-February-2016,3390.39,3391.87,3361.64,3371.33,
10-February-2016,3358.62,3358.62,3282.56,3298.63,
11-February-2016,3291.59,3291.59,3153.73,3167.68,
12-February-2016,3181.80,3193.70,3115.07,3166.41,
15-February-2016,3208.76,3271.47,3201.75,3252.44,
16-February-2016,3273.97,3276.39,3188.74,3193.72,
17-February-2016,3191.18,3203.36,3134.17,3191.51,
18-February-2016,3208.04,3240.79,3188.04,3211.82,
19-February-2016,3208.20,3222.54,3189.86,3212.60,
22-February-2016,3224.49,3230.52,3206.16,3219.27,
23-February-2016,3223.64,3223.64,3142.53,3148.65,
24-February-2016,3135.16,3138.18,3093.26,3099.33,
25-February-2016,3104.84,3111.59,3070.36,3077.05,
26-February-2016,3102.07,3132.14,3084.36,3116.05,
29-February-2016,3128.46,3197.57,3038.55,3144.10,
1-March-2016,3157.62,3243.46,3157.56,3237.38,
2-March-2016,3292.04,3375.76,3292.04,3367.95,
3-March-2016,3381.58,3398.01,3359.93,3390.67,
4-March-2016,3400.04,3445.68,3361.06,3430.79,
8-March-2016,3430.70,3439.92,3391.91,3410.27,
9-March-2016,3399.09,3429.85,3371.45,3425.44,
10-March-2016,3435.11,3437.81,3397.04,3419.78,
11-March-2016,3421.59,3449.03,3390.58,3418.25,
14-March-2016,3438.06,3468.44,3422.58,3438.39,
15-March-2016,3440.71,3442.64,3412.93,3418.14,
16-March-2016,3413.80,3442.58,3376.81,3438.34,
17-March-2016,3462.76,3490.79,3409.47,3429.01,
18-March-2016,3434.18,3473.77,3427.01,3469.88,
21-March-2016,3486.88,3537.68,3482.83,3532.72,
22-March-2016,3540.07,3552.47,3504.14,3543.08,
23-March-2016,3533.63,3542.43,3513.38,3537.47,
28-March-2016,3536.81,3536.81,3462.25,3475.36,
29-March-2016,3475.76,3497.00,3464.76,3473.33,
30-March-2016,3491.54,3551.33,3485.93,3546.78,
31-March-2016,3548.45,3568.24,3532.50,3549.11,
1-April-2016,3545.85,3566.05,3528.07,3561.54,
4-April-2016,3576.68,3583.37,3535.11,3558.82,
5-April-2016,3553.83,3553.87,3469.37,3477.82,
6-April-2016,3492.23,3494.43,3457.94,3472.43,
7-April-2016,3481.87,3487.22,3425.69,3441.32,
8-April-2016,3443.19,3460.76,3437.28,3454.60,
11-April-2016,3474.41,3501.01,3426.25,3495.24,
12-April-2016,3497.86,3524.77,3491.72,3515.09,
13-April-2016,3548.33,3606.63,3548.33,3594.95,
18-April-2016,3610.20,3612.59,3547.57,3597.80,
20-April-2016,3618.07,3639.60,3598.31,3624.05,
21-April-2016,3652.55,3694.70,3651.24,3668.63,
22-April-2016,3681.29,3681.29,3654.36,3672.20,
25-April-2016,3684.00,3684.02,3642.65,3656.01,
26-April-2016,3653.70,3725.94,3638.98,3721.08,
27-April-2016,3706.59,3719.89,3695.02,3703.05,
28-April-2016,3706.02,3725.18,3644.04,3654.64,
29-April-2016,3656.78,3673.29,3617.26,3663.32,
2-May-2016,3649.21,3657.61,3632.69,3645.24,
3-May-2016,3652.34,3686.48,3614.29,3618.39,
4-May-2016,3611.03,3647.01,3602.27,3609.91,
5-May-2016,3619.15,3653.12,3615.50,3628.19,
6-May-2016,3627.27,3643.85,3610.17,3634.05,
9-May-2016,3639.59,3723.12,3639.58,3719.39,
10-May-2016,3717.73,3744.79,3709.17,3739.39,
11-May-2016,3695.40,3751.34,3685.88,3724.46,
12-May-2016,3741.29,3762.41,3730.44,3755.08,
13-May-2016,3752.43,3756.54,3692.17,3708.16,
16-May-2016,3709.00,3730.11,3668.46,3725.48,
17-May-2016,3744.34,3770.25,3735.48,3744.61,
18-May-2016,3734.53,3746.65,3708.33,3740.20,
19-May-2016,3738.51,3739.22,3679.71,3684.74,
20-May-2016,3687.52,3703.30,3663.77,3670.55,
23-May-2016,3674.50,3691.58,3645.14,3651.98,
24-May-2016,3659.48,3675.28,3647.73,3667.89,
25-May-2016,3690.70,3766.84,3690.66,3762.99,
26-May-2016,3770.75,3845.21,3762.01,3833.98,
27-May-2016,3835.67,3888.63,3834.19,3886.36,
30-May-2016,3900.57,3911.15,3866.86,3880.29,
31-May-2016,3886.59,3903.15,3863.54,3896.59,
1-June-2016,3902.99,3905.32,3863.99,3869.14,
2-June-2016,3861.08,3911.26,3852.23,3905.24,
3-June-2016,3918.16,3943.59,3916.65,3921.97,
6-June-2016,3929.79,3938.79,3910.70,3918.07,
7-June-2016,3923.51,3972.77,3923.50,3960.22,
8-June-2016,3967.30,3982.13,3950.96,3974.51,
9-June-2016,3973.36,3982.66,3937.33,3953.07,
10-June-2016,3953.00,3986.60,3931.69,3934.52,
13-June-2016,3901.96,3903.21,3864.17,3880.15,
14-June-2016,3893.24,3897.43,3869.17,3890.17,
15-June-2016,3911.98,3942.75,3891.55,3935.37,
16-June-2016,3920.52,3921.37,3864.90,3898.88,
17-June-2016,3920.10,3942.57,3895.75,3916.29,
20-June-2016,3877.42,3932.09,3869.41,3926.60,
21-June-2016,3933.03,3935.04,3912.55,3919.79,
22-June-2016,3920.01,3940.25,3894.51,3913.89,
23-June-2016,3908.70,3962.20,3904.55,3956.22,
24-June-2016,3856.56,3873.56,3769.06,3867.78,
27-June-2016,3862.45,3910.38,3856.85,3888.09,
28-June-2016,3890.17,3915.70,3883.19,3909.39,
29-June-2016,3922.73,3949.22,3916.14,3942.98,
